OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Fishery2011	T078794	T067132	T067011	FRHfa	2008	0.047364	0.097000	8.738424	0.001114	0.468029	C_U_U	155	167	0	2	0	0	0	0	1	4	Ots_102414.395,Ots_108390.329,Ots_108735.302,Ots_106747.239
Fishery2011	T078795	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078796	---	---	---	---	---	---	---	---	---	---	98	108	0	0	0	---	---	---	---	---	---
Fishery2011	T078797	T067414	T067448	FRHsp	2008	1.130747	0.952000	-1.516176	0.000000	0.967347	C_U_U	154	167	0	1	0	3	0	2	1	4	Ots_128757.61,Ots_102457.132,Ots_127236.62,Ots_131460.584
Fishery2011	T078798	T067559	T067511	FRHfa	2008	0.323399	0.913000	1.063462	0.000001	0.923575	C_U_U	99	107	0	2	0	0	0	1	1	4	Ots_myoD.364,Ots_102420.494,Myc.366,Ots_111666.408
Fishery2011	T078799	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078800	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078801	---	---	---	---	---	---	---	---	---	---	50	65	0	0	0	---	---	---	---	---	---
Fishery2011	T078802	---	---	---	---	---	---	---	---	---	---	14	19	0	0	0	---	---	---	---	---	---
Fishery2011	T078803	---	---	---	---	---	---	---	---	---	---	30	42	0	0	0	---	---	---	---	---	---
Fishery2011	T078804	---	---	---	---	---	---	---	---	---	---	14	15	0	0	1	---	---	---	---	---	---
Fishery2011	T078805	---	---	---	---	---	---	---	---	---	---	11	16	0	0	1	---	---	---	---	---	---
Fishery2011	T078806	---	---	---	---	---	---	---	---	---	---	31	35	0	0	0	---	---	---	---	---	---
Fishery2011	T078807	T068378	T068620	FRHfa	2008	0.217907	0.513000	5.179805	0.000032	0.892007	C_U_U	109	96	0	1	0	1	8	1	0	4	Ots_107285.93,Ots_Ots311.101x,Ots_130720.99,Ots_127236.62
Fishery2011	T078808	---	---	---	---	---	---	---	---	---	---	54	65	0	0	0	---	---	---	---	---	---
Fishery2011	T078809	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T078810	---	---	---	---	---	---	---	---	---	---	9	5	0	0	0	---	---	---	---	---	---
Fishery2011	T078811	---	---	---	---	---	---	---	---	---	---	49	49	0	0	0	---	---	---	---	---	---
Fishery2011	T078812	---	---	---	---	---	---	---	---	---	---	1	1	0	0	0	---	---	---	---	---	---
Fishery2011	T078813	---	---	---	---	---	---	---	---	---	---	3	4	0	0	0	---	---	---	---	---	---
Fishery2011	T078814	---	---	---	---	---	---	---	---	---	---	135	168	0	0	0	---	---	---	---	---	---
Fishery2011	T078816	---	---	---	---	---	---	---	---	---	---	13	20	0	0	1	---	---	---	---	---	---
Fishery2011	T078817	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078818	---	---	---	---	---	---	---	---	---	---	86	100	0	0	0	---	---	---	---	---	---
Fishery2011	T078819	---	---	---	---	---	---	---	---	---	---	1	0	0	0	2	---	---	---	---	---	---
Fishery2011	T078820	---	---	---	---	---	---	---	---	---	---	104	134	0	0	0	---	---	---	---	---	---
Fishery2011	T078821	---	---	---	---	---	---	---	---	---	---	51	67	0	0	0	---	---	---	---	---	---
Fishery2011	T078822	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078823	---	---	---	---	---	---	---	---	---	---	51	54	0	0	1	---	---	---	---	---	---
Fishery2011	T078824	---	---	---	---	---	---	---	---	---	---	2	0	0	0	2	---	---	---	---	---	---
Fishery2011	T078825	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078826	---	---	---	---	---	---	---	---	---	---	15	16	0	0	0	---	---	---	---	---	---
Fishery2011	T078827	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078828	---	---	---	---	---	---	---	---	---	---	30	29	0	0	0	---	---	---	---	---	---
Fishery2011	T078829	---	---	---	---	---	---	---	---	---	---	121	119	0	0	0	---	---	---	---	---	---
Fishery2011	T078830	---	---	---	---	---	---	---	---	---	---	4	7	0	0	0	---	---	---	---	---	---
Fishery2011	T078831	---	---	---	---	---	---	---	---	---	---	25	20	0	0	0	---	---	---	---	---	---
Fishery2011	T078832	---	---	---	---	---	---	---	---	---	---	18	15	0	0	0	---	---	---	---	---	---
Fishery2011	T078833	---	---	---	---	---	---	---	---	---	---	87	90	0	0	0	---	---	---	---	---	---
Fishery2011	T078834	T068354	T068306	FRHfa	2008	0.310726	0.846000	4.464302	0.000016	0.794996	C_U_U	158	164	0	7	0	1	0	0	1	3	Ots_102414.395,Ots_129170.683,Ots_110201.363
Fishery2011	T078835	---	---	---	---	---	---	---	---	---	---	100	117	0	0	0	---	---	---	---	---	---
Fishery2011	T078836	---	---	---	---	---	---	---	---	---	---	34	35	0	0	1	---	---	---	---	---	---
Fishery2011	T078837	---	---	---	---	---	---	---	---	---	---	102	150	0	0	0	---	---	---	---	---	---
Fishery2011	T078838	T071620	T071576	FRHfa	2008	0.002059	0.004000	19.774373	0.985754	0.985754	C_Se_Se	191	244	0	5	0	0	2	1	0	1	Ots_118175.479
Fishery2011	T078839	---	---	---	---	---	---	---	---	---	---	18	26	0	0	0	---	---	---	---	---	---
Fishery2011	T078840	---	---	---	---	---	---	---	---	---	---	112	115	0	0	0	---	---	---	---	---	---
Fishery2011	T078841	---	---	---	---	---	---	---	---	---	---	38	51	0	0	0	---	---	---	---	---	---
Fishery2011	T078842	---	---	---	---	---	---	---	---	---	---	72	76	0	0	0	---	---	---	---	---	---
Fishery2011	T078843	---	---	---	---	---	---	---	---	---	---	2	1	0	0	0	---	---	---	---	---	---
Fishery2011	T078844	---	---	---	---	---	---	---	---	---	---	12	17	0	0	0	---	---	---	---	---	---
Fishery2011	T078845	---	---	---	---	---	---	---	---	---	---	42	38	0	0	0	---	---	---	---	---	---
Fishery2011	T078846	---	---	---	---	---	---	---	---	---	---	113	117	0	0	0	---	---	---	---	---	---
Fishery2011	T078847	---	---	---	---	---	---	---	---	---	---	132	159	0	0	0	---	---	---	---	---	---
Fishery2011	T078848	---	---	---	---	---	---	---	---	---	---	6	6	0	0	0	---	---	---	---	---	---
Fishery2011	T078849	---	---	---	---	---	---	---	---	---	---	3	10	0	0	0	---	---	---	---	---	---
Fishery2011	T078850	---	---	---	---	---	---	---	---	---	---	120	145	0	0	0	---	---	---	---	---	---
Fishery2011	T078851	---	---	---	---	---	---	---	---	---	---	34	31	0	0	1	---	---	---	---	---	---
Fishery2011	T078852	---	---	---	---	---	---	---	---	---	---	36	34	0	0	0	---	---	---	---	---	---
Fishery2011	T078853	---	---	---	---	---	---	---	---	---	---	154	214	0	0	0	---	---	---	---	---	---
Fishery2011	T078854	---	---	---	---	---	---	---	---	---	---	84	98	0	0	0	---	---	---	---	---	---
Fishery2011	T078855	---	---	---	---	---	---	---	---	---	---	19	17	0	0	0	---	---	---	---	---	---
Fishery2011	T078856	---	---	---	---	---	---	---	---	---	---	26	46	0	0	1	---	---	---	---	---	---
Fishery2011	T078857	T071315	T071383	FRHfa	2008	0.274320	0.697000	7.440678	0.000304	0.873134	C_U_U	66	84	0	6	1	0	9	1	0	3	Ots_112208.722,Ots_HSP90B.385,Ots_112301.43
Fishery2011	T078858	---	---	---	---	---	---	---	---	---	---	15	11	0	0	1	---	---	---	---	---	---
Fishery2011	T078859	T066833	T054848	FRHsp	2008	1.471034	0.514000	4.406247	0.000015	0.895847	C_U_U	75	89	1	1	0	1	0	1	2	4	Ots_AsnRS.60,Ots_112876.371,Ots_113242.216,Ots_107074.284
Fishery2011	T078860	T028800	T028490	FRHsp	2006	1.127478	0.953000	-1.024651	0.000000	0.972489	C_U_U	250	279	0	2	0	7	0	1	1	4	Ots_112876.371,OTNAML12_1.SNP1,Ots_GDH.81x,Ots_131460.584
Fishery2011	T078861	---	---	---	---	---	---	---	---	---	---	42	43	0	0	0	---	---	---	---	---	---
Fishery2011	T078862	---	---	---	---	---	---	---	---	---	---	5	2	0	0	0	---	---	---	---	---	---
Fishery2011	T078864	---	---	---	---	---	---	---	---	---	---	22	25	0	0	0	---	---	---	---	---	---
Fishery2011	T078865	T069472	T069001	FRHfa	2008	0.333020	0.980000	-2.642228	0.000000	0.987121	C_U_U	148	146	0	2	0	8	7	0	1	4	Ots_99550.204,OTSTF1.SNP1,S71.336,Ots_131460.584
Fishery2011	T078866	---	---	---	---	---	---	---	---	---	---	77	78	0	0	0	---	---	---	---	---	---
Fishery2011	T078867	---	---	---	---	---	---	---	---	---	---	22	32	0	0	1	---	---	---	---	---	---
Fishery2011	T078868	---	---	---	---	---	---	---	---	---	---	3	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078869	---	---	---	---	---	---	---	---	---	---	11	11	0	0	0	---	---	---	---	---	---
Fishery2011	T078870	---	---	---	---	---	---	---	---	---	---	126	143	1	0	1	---	---	---	---	---	---
Fishery2011	T078871	---	---	---	---	---	---	---	---	---	---	132	135	0	0	0	---	---	---	---	---	---
Fishery2011	T078872	---	---	---	---	---	---	---	---	---	---	3	4	0	0	1	---	---	---	---	---	---
Fishery2011	T078873	T030398	T030085	FRHsp	2007	1.441808	0.475000	2.496662	0.000002	0.902112	C_U_U	185	222	0	1	0	5	10	2	1	4	Ots_105407.117,Ots_129170.683,Ots_111681.657,Ots_112208.722
Fishery2011	T078874	---	---	---	---	---	---	---	---	---	---	72	90	0	0	0	---	---	---	---	---	---
Fishery2011	T078875	T028630	T028659	FRHsp	2006	1.025493	0.976000	-5.676459	0.000000	0.992132	C_U_U	41	44	0	1	1	9	0	2	2	4	Ots_113242.216,Ots_u4.92,Ots_99550.204,Ots_SClkF2R2.135
Fishery2011	T078876	T054316	T066755	FRHsp	2008	0.947238	0.145000	10.590308	0.007054	0.714610	C_U_U	42	47	0	1	0	0	0	1	1	4	Ots_96500.180,Ots_105401.325,Ots_112208.722,Ots_RAG3
Fishery2011	T078877	---	---	---	---	---	---	---	---	---	---	284	276	0	0	0	---	---	---	---	---	---
Fishery2011	T078878	---	---	---	---	---	---	---	---	---	---	81	76	0	0	0	---	---	---	---	---	---
Fishery2011	T078879	---	---	---	---	---	---	---	---	---	---	32	30	0	0	0	---	---	---	---	---	---
Fishery2011	T078880	---	---	---	---	---	---	---	---	---	---	5	12	0	0	0	---	---	---	---	---	---
Fishery2011	T078881	---	---	---	---	---	---	---	---	---	---	74	52	0	0	0	---	---	---	---	---	---
Fishery2011	T078882	T054842	T054531	FRHsp	2008	1.338605	0.833000	-1.032279	0.000000	0.770816	C_U_U	46	70	0	1	0	2	2	0	2	4	Ots_AsnRS.60,Ots_108007.208,Ots_u07.49.290,Ots_RAG3
Fishery2011	T078883	T056324	T055940	FRHfa	2008	0.131311	0.284000	6.844066	0.000168	0.838441	C_U_U	142	164	0	1	1	1	1	2	0	4	Ots_mybp.85,Ots_107806.821,Ots_102420.494,Ots_u4.92
Fishery2011	T078884	---	---	---	---	---	---	---	---	---	---	34	43	0	0	0	---	---	---	---	---	---
Fishery2011	T078885	---	---	---	---	---	---	---	---	---	---	108	105	0	0	0	---	---	---	---	---	---
Fishery2011	T078886	---	---	---	---	---	---	---	---	---	---	113	138	0	0	0	---	---	---	---	---	---
Fishery2011	T078887	---	---	---	---	---	---	---	---	---	---	126	119	0	0	0	---	---	---	---	---	---
Fishery2011	T078888	---	---	---	---	---	---	---	---	---	---	93	110	0	0	0	---	---	---	---	---	---
Fishery2011	T078889	---	---	---	---	---	---	---	---	---	---	21	28	0	0	0	---	---	---	---	---	---
Fishery2011	T078890	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T078891	---	---	---	---	---	---	---	---	---	---	53	64	0	0	0	---	---	---	---	---	---
Fishery2011	T078892	---	---	---	---	---	---	---	---	---	---	22	37	0	0	0	---	---	---	---	---	---
Fishery2011	T078893	---	---	---	---	---	---	---	---	---	---	31	44	0	0	0	---	---	---	---	---	---
Fishery2011	T078894	---	---	---	---	---	---	---	---	---	---	268	338	0	0	0	---	---	---	---	---	---
Fishery2011	T078895	---	---	---	---	---	---	---	---	---	---	35	46	1	0	0	---	---	---	---	---	---
Fishery2011	T078896	---	---	---	---	---	---	---	---	---	---	22	25	0	0	0	---	---	---	---	---	---
Fishery2011	T078897	T069990	T071223	FRHfa	2008	0.313114	0.854000	4.937877	0.000025	0.964436	C_U_U	296	345	0	6	1	2	0	1	2	4	Ots_105401.325,Ots_108390.329,Ots_109693.392,Ots_101704.143
Fishery2011	T078898	---	---	---	---	---	---	---	---	---	---	9	13	0	0	0	---	---	---	---	---	---
Fishery2011	T078899	---	---	---	---	---	---	---	---	---	---	82	74	0	0	0	---	---	---	---	---	---
Fishery2011	T078900	---	---	---	---	---	---	---	---	---	---	20	23	0	0	1	---	---	---	---	---	---
Fishery2011	T078901	---	---	---	---	---	---	---	---	---	---	10	12	0	0	0	---	---	---	---	---	---
Fishery2011	T078902	---	---	---	---	---	---	---	---	---	---	114	113	0	0	1	---	---	---	---	---	---
Fishery2011	T078903	---	---	---	---	---	---	---	---	---	---	4	7	0	0	0	---	---	---	---	---	---
Fishery2011	T078904	---	---	---	---	---	---	---	---	---	---	9	8	0	0	0	---	---	---	---	---	---
Fishery2011	T078905	---	---	---	---	---	---	---	---	---	---	32	27	0	0	1	---	---	---	---	---	---
Fishery2011	T078906	---	---	---	---	---	---	---	---	---	---	10	11	0	0	0	---	---	---	---	---	---
Fishery2011	T078907	---	---	---	---	---	---	---	---	---	---	177	196	1	0	0	---	---	---	---	---	---
Fishery2011	T078908	---	---	---	---	---	---	---	---	---	---	44	37	0	0	0	---	---	---	---	---	---
Fishery2011	T078909	---	---	---	---	---	---	---	---	---	---	3	3	0	0	0	---	---	---	---	---	---
Fishery2011	T078910	---	---	---	---	---	---	---	---	---	---	11	15	0	0	0	---	---	---	---	---	---
Fishery2011	T078912	---	---	---	---	---	---	---	---	---	---	3	5	0	0	0	---	---	---	---	---	---
Fishery2011	T078913	---	---	---	---	---	---	---	---	---	---	38	39	0	0	0	---	---	---	---	---	---
Fishery2011	T078914	---	---	---	---	---	---	---	---	---	---	51	48	0	0	0	---	---	---	---	---	---
Fishery2011	T078915	T030028	T030277	FRHsp	2007	1.292470	0.843000	1.941483	0.000001	0.946045	C_U_U	616	656	0	3	2	0	0	0	2	4	Ots_104569.86,Ots_105132.200,Ots_106499.70,Ots_123921.111
Fishery2011	T078916	---	---	---	---	---	---	---	---	---	---	15	21	0	0	0	---	---	---	---	---	---
Fishery2011	T078917	---	---	---	---	---	---	---	---	---	---	15	9	0	0	0	---	---	---	---	---	---
Fishery2011	T078918	---	---	---	---	---	---	---	---	---	---	120	124	0	0	0	---	---	---	---	---	---
Fishery2011	T078919	---	---	---	---	---	---	---	---	---	---	54	53	0	0	0	---	---	---	---	---	---
Fishery2011	T078920	---	---	---	---	---	---	---	---	---	---	16	24	0	0	0	---	---	---	---	---	---
Fishery2011	T078921	---	---	---	---	---	---	---	---	---	---	11	19	0	0	0	---	---	---	---	---	---
Fishery2011	T078922	---	---	---	---	---	---	---	---	---	---	41	38	0	0	1	---	---	---	---	---	---
Fishery2011	T078923	---	---	---	---	---	---	---	---	---	---	18	37	0	0	0	---	---	---	---	---	---
Fishery2011	T078924	---	---	---	---	---	---	---	---	---	---	181	236	1	0	0	---	---	---	---	---	---
Fishery2011	T078925	---	---	---	---	---	---	---	---	---	---	47	34	0	0	1	---	---	---	---	---	---
Fishery2011	T078926	---	---	---	---	---	---	---	---	---	---	66	41	0	0	0	---	---	---	---	---	---
Fishery2011	T078927	T069309	T069321	FRHfa	2008	0.000579	0.001000	22.715030	0.999237	0.999237	C_Se_Se	23	31	0	1	0	0	0	0	0	0	---
Fishery2011	T078928	T029948	T030251	FRHsp	2007	1.371482	0.785000	6.142477	0.000083	0.942465	C_U_U	198	250	0	5	0	0	10	2	1	3	OTSBMP.2.SNP1,Ots_129458.451,Ots_127236.62
Fishery2011	T078929	---	---	---	---	---	---	---	---	---	---	15	10	0	0	1	---	---	---	---	---	---
Fishery2011	T078930	---	---	---	---	---	---	---	---	---	---	149	159	0	0	1	---	---	---	---	---	---
Fishery2011	T078931	---	---	---	---	---	---	---	---	---	---	39	64	0	0	0	---	---	---	---	---	---
Fishery2011	T078932	---	---	---	---	---	---	---	---	---	---	2	5	0	0	0	---	---	---	---	---	---
Fishery2011	T078933	T067034	T066918	FRHfa	2008	0.318181	0.880000	2.290333	0.000002	0.860677	C_U_U	86	99	0	3	0	2	0	0	0	3	Ots_129144.472,Ots_CD63,Ots_99550.204
Fishery2011	T078934	---	---	---	---	---	---	---	---	---	---	65	62	0	0	1	---	---	---	---	---	---
Fishery2011	T078935	---	---	---	---	---	---	---	---	---	---	22	15	0	0	0	---	---	---	---	---	---
Fishery2011	T078936	---	---	---	---	---	---	---	---	---	---	20	20	0	0	0	---	---	---	---	---	---
Fishery2011	T078937	---	---	---	---	---	---	---	---	---	---	8	6	0	0	1	---	---	---	---	---	---
Fishery2011	T078938	---	---	---	---	---	---	---	---	---	---	112	113	0	0	1	---	---	---	---	---	---
Fishery2011	T078939	---	---	---	---	---	---	---	---	---	---	23	12	0	0	0	---	---	---	---	---	---
Fishery2011	T078940	---	---	---	---	---	---	---	---	---	---	60	64	0	0	0	---	---	---	---	---	---
Fishery2011	T078941	---	---	---	---	---	---	---	---	---	---	44	35	0	0	0	---	---	---	---	---	---
Fishery2011	T078942	---	---	---	---	---	---	---	---	---	---	43	47	0	0	0	---	---	---	---	---	---
Fishery2011	T078943	---	---	---	---	---	---	---	---	---	---	5	7	0	0	0	---	---	---	---	---	---
Fishery2011	T078944	---	---	---	---	---	---	---	---	---	---	4	3	0	0	0	---	---	---	---	---	---
Fishery2011	T078945	---	---	---	---	---	---	---	---	---	---	23	26	0	0	0	---	---	---	---	---	---
Fishery2011	T078946	---	---	---	---	---	---	---	---	---	---	5	4	0	0	0	---	---	---	---	---	---
Fishery2011	T078947	T029673	T029602	FRHsp	2007	1.323838	0.326000	8.301296	0.000720	0.656400	C_U_U	235	253	0	2	0	0	1	1	1	4	Ots_102213.210,Ots_112876.371,Ots_113457.40,Ots_117432.409
Fishery2011	T078948	---	---	---	---	---	---	---	---	---	---	7	10	0	0	0	---	---	---	---	---	---
Fishery2011	T078949	---	---	---	---	---	---	---	---	---	---	43	44	0	0	0	---	---	---	---	---	---
Fishery2011	T078950	---	---	---	---	---	---	---	---	---	---	131	132	0	0	1	---	---	---	---	---	---
Fishery2011	T078951	---	---	---	---	---	---	---	---	---	---	18	18	0	0	0	---	---	---	---	---	---
Fishery2011	T078952	T068863	T069297	FRHfa	2008	0.068702	0.143000	7.951919	0.000507	0.859285	C_U_U	121	118	0	1	0	0	1	1	2	3	Ots_104569.86,Ots_aspat.196,Ots_131460.584
Fishery2011	T078953	---	---	---	---	---	---	---	---	---	---	42	47	0	0	0	---	---	---	---	---	---
Fishery2011	T078954	---	---	---	---	---	---	---	---	---	---	22	34	0	0	0	---	---	---	---	---	---
Fishery2011	T078955	---	---	---	---	---	---	---	---	---	---	11	14	0	0	0	---	---	---	---	---	---
Fishery2011	T078956	---	---	---	---	---	---	---	---	---	---	16	14	0	0	0	---	---	---	---	---	---
Fishery2011	T078957	---	---	---	---	---	---	---	---	---	---	118	145	0	0	0	---	---	---	---	---	---
Fishery2011	T078958	---	---	---	---	---	---	---	---	---	---	20	32	0	0	0	---	---	---	---	---	---
Fishery2011	T078960	---	---	---	---	---	---	---	---	---	---	5	9	0	0	1	---	---	---	---	---	---
Fishery2011	T078961	T030173	T030539	FRHsp	2007	1.497052	0.548000	4.114192	0.000011	0.927651	C_U_U	135	151	0	1	0	0	1	1	2	4	Ots_mybp.85,Ots_128757.61,Ots_101704.143,Ots_MHC1
Fishery2011	T078962	---	---	---	---	---	---	---	---	---	---	9	11	0	0	0	---	---	---	---	---	---
Fishery2011	T078963	---	---	---	---	---	---	---	---	---	---	23	15	0	0	0	---	---	---	---	---	---
Fishery2011	T078964	---	---	---	---	---	---	---	---	---	---	12	22	0	0	0	---	---	---	---	---	---
Fishery2011	T078965	---	---	---	---	---	---	---	---	---	---	19	37	0	0	0	---	---	---	---	---	---
Fishery2011	T078966	---	---	---	---	---	---	---	---	---	---	42	46	0	0	1	---	---	---	---	---	---
Fishery2011	T078967	---	---	---	---	---	---	---	---	---	---	8	9	0	0	0	---	---	---	---	---	---
Fishery2011	T078968	T030378	T030253	FRHsp	2007	0.989156	0.158000	11.239345	0.013412	0.621631	C_U_U	124	151	0	2	0	8	0	0	1	2	OTALDBINT1.SNP1,Ots_RAG3
Fishery2011	T078969	---	---	---	---	---	---	---	---	---	---	110	137	0	0	0	---	---	---	---	---	---
Fishery2011	T078970	---	---	---	---	---	---	---	---	---	---	152	176	0	0	0	---	---	---	---	---	---
Fishery2011	T078971	---	---	---	---	---	---	---	---	---	---	20	12	0	0	0	---	---	---	---	---	---
Fishery2011	T078972	---	---	---	---	---	---	---	---	---	---	81	75	0	0	0	---	---	---	---	---	---
Fishery2011	T078973	---	---	---	---	---	---	---	---	---	---	73	72	0	0	0	---	---	---	---	---	---
Fishery2011	T078974	T030068	T030214	FRHsp	2007	1.457201	0.611000	5.671026	0.000052	0.870566	C_U_U	225	243	0	5	0	0	0	2	0	4	Ots_Ots311.101x,Ots_113457.40,Ots_Prl2,Ots_131460.584
Fishery2011	T078975	---	---	---	---	---	---	---	---	---	---	106	109	0	0	0	---	---	---	---	---	---
Fishery2011	T078976	---	---	---	---	---	---	---	---	---	---	49	48	0	0	0	---	---	---	---	---	---
Fishery2011	T078977	---	---	---	---	---	---	---	---	---	---	14	20	0	0	0	---	---	---	---	---	---
Fishery2011	T078978	---	---	---	---	---	---	---	---	---	---	61	56	0	0	0	---	---	---	---	---	---
Fishery2011	T078979	---	---	---	---	---	---	---	---	---	---	29	28	0	0	1	---	---	---	---	---	---
Fishery2011	T078980	---	---	---	---	---	---	---	---	---	---	17	27	0	0	0	---	---	---	---	---	---
Fishery2011	T078981	---	---	---	---	---	---	---	---	---	---	184	170	0	0	0	---	---	---	---	---	---
Fishery2011	T078982	T030117	T030251	FRHsp	2007	1.467842	0.635000	4.030529	0.000010	0.827173	C_U_U	60	54	0	1	1	0	10	1	1	4	Ots_TAPBP,Ots_112820.284,Ots_102457.132,Ots_CD63
Fishery2011	T078983	---	---	---	---	---	---	---	---	---	---	43	43	0	0	0	---	---	---	---	---	---
Fishery2011	T078984	---	---	---	---	---	---	---	---	---	---	6	10	0	0	0	---	---	---	---	---	---
Fishery2011	T078985	---	---	---	---	---	---	---	---	---	---	101	118	0	0	0	---	---	---	---	---	---
Fishery2011	T078986	---	---	---	---	---	---	---	---	---	---	26	26	0	0	0	---	---	---	---	---	---
Fishery2011	T078987	---	---	---	---	---	---	---	---	---	---	12	12	0	0	0	---	---	---	---	---	---
Fishery2011	T078988	---	---	---	---	---	---	---	---	---	---	41	43	0	0	0	---	---	---	---	---	---
Fishery2011	T078989	T030474	T030373	FRHsp	2007	1.295676	0.332000	6.512324	0.000120	0.801610	C_U_U	104	123	0	1	0	0	0	1	1	4	Ots_110495.380,Ots_Ots311.101x,Ots_105401.325,Ots_117242.136
Fishery2011	T078990	---	---	---	---	---	---	---	---	---	---	29	22	0	0	1	---	---	---	---	---	---
Fishery2011	T078991	---	---	---	---	---	---	---	---	---	---	22	23	0	0	0	---	---	---	---	---	---
Fishery2011	T078992	---	---	---	---	---	---	---	---	---	---	21	16	0	0	0	---	---	---	---	---	---
Fishery2011	T078993	T056100	T056353	FRHfa	2008	0.286305	0.748000	1.262769	0.000001	0.891080	C_U_U	113	109	0	1	0	10	10	2	0	3	Ots_128693.461,Ots_102420.494,Ots_Prl2
